xlsx_row,col0,TargetName,gvkeyT,DealNumber,Acquirer,gvkeyA,DateAnnounced,DateEffective,DateFiled,FormType,URL,Auction,BidderID,BidderName,bidder_type_financial,bidder_type_strategic,bidder_type_mixed,bidder_type_nonUS,bidder_type_note,bid_value,bid_value_pershare,bid_value_lower,bid_value_upper,bid_value_unit,multiplier,bid_type,bid_date_precise,bid_date_rough,bid_note,all_cash,additional_note,cshoc,comments_1,comments_2,comments_3
6045,6039.5,PROVIDENCE & WORCESTER RR CO,14616,2994881020,GENESEE & WYOMING INC,63123,2016-08-15 00:00:00,2016-11-01 00:00:00,2016-09-20 00:00:00,DEFM14A,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-27 00:00:00,Final Round Ann,NA,NA,NA, Target worried about the delays inherent in managing on-site due diligence by multiple parties and the difficulties of maintaining the confidentiality of the discussions. The Transaction Committee concluded that the Company should proceed with confirmatory due diligence and negotiations with G&W and Party B because of the higher offers made by each of G&W and Party B relative to the other potential buyers.,,
6046,6040,PROVIDENCE & WORCESTER RR CO,14616,2994881020,GENESEE & WYOMING INC,63123,2016-08-15 00:00:00,2016-11-01 00:00:00,2016-09-20 00:00:00,DEFM14A,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,18,Party E,0,1,0,0,S,NA,NA,NA,NA,NA,NA,NA,2016-07-27 00:00:00,2016-07-27 00:00:00,DropTarget,NA,NA,NA,,,
6047,6041,PROVIDENCE & WORCESTER RR CO,14616,2994881020,GENESEE & WYOMING INC,63123,2016-08-15 00:00:00,2016-11-01 00:00:00,2016-09-20 00:00:00,DEFM14A,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,19,Party D,1,0,0,0,F,NA,NA,NA,NA,NA,NA,NA,2016-07-27 00:00:00,2016-07-27 00:00:00,DropTarget,NA,NA,NA,,,
6048,6042,PROVIDENCE & WORCESTER RR CO,14616,2994881020,GENESEE & WYOMING INC,63123,2016-08-15 00:00:00,2016-11-01 00:00:00,2016-09-20 00:00:00,DEFM14A,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,20,Party C,0,1,0,0,S,NA,NA,NA,NA,NA,NA,NA,2016-07-27 00:00:00,2016-07-27 00:00:00,DropTarget,NA,NA,NA,,,
6049,6043,PROVIDENCE & WORCESTER RR CO,14616,2994881020,GENESEE & WYOMING INC,63123,2016-08-15 00:00:00,2016-11-01 00:00:00,2016-09-20 00:00:00,DEFM14A,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,21,Party F,1,0,0,0,F,NA,NA,NA,NA,NA,NA,NA,2016-07-27 00:00:00,2016-07-27 00:00:00,DropTarget,NA,NA,NA,,,
6050,6044,PROVIDENCE & WORCESTER RR CO,14616,2994881020,GENESEE & WYOMING INC,63123,2016-08-15 00:00:00,2016-11-01 00:00:00,2016-09-20 00:00:00,DEFM14A,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,22,Party D,1,0,0,0,F,24,24,24,24,dollar,1,Informal,2016-08-01 00:00:00,2016-08-01 00:00:00,NA,NA,NA,NA,Reengaged,30 day exclusive DD,
6051,6045,PROVIDENCE & WORCESTER RR CO,14616,2994881020,GENESEE & WYOMING INC,63123,2016-08-15 00:00:00,2016-11-01 00:00:00,2016-09-20 00:00:00,DEFM14A,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,23,Party E/F,1,1,1,0,S/F,23.81,23.81,23.81,23.81,dollar,1,Informal,2016-08-01 00:00:00,2016-08-01 00:00:00,NA,NA,NA,NA,Reengaged,30 day DD; Financing support from Party F,
6052,6046,PROVIDENCE & WORCESTER RR CO,14616,2994881020,GENESEE & WYOMING INC,63123,2016-08-15 00:00:00,2016-11-01 00:00:00,2016-09-20 00:00:00,DEFM14A,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,24,Party E/F,1,1,1,0,S/F,21.26,21.26,21.26,21.26,dollar,1,Informal,2016-08-02 00:00:00,2016-08-02 00:00:00,NA,NA,NA,NA,,,
6053,6047,PROVIDENCE & WORCESTER RR CO,14616,2994881020,GENESEE & WYOMING INC,63123,2016-08-15 00:00:00,2016-11-01 00:00:00,2016-09-20 00:00:00,DEFM14A,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,25,Party D,1,0,0,0,F,NA,NA,NA,NA,NA,NA,NA,2016-08-02 00:00:00,2016-08-02 00:00:00,Drop,NA,NA,NA,,,
6054,6047.5,PROVIDENCE & WORCESTER RR CO,14616,2994881020,GENESEE & WYOMING INC,63123,2016-08-15 00:00:00,2016-11-01 00:00:00,2016-09-20 00:00:00,DEFM14A,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,25.5,Party B,0,1,0,0,S,24,24,24,24,dollar,1,Formal,2016-07-20 00:00:00,2016-08-04 00:00:00,Executed,NA,NA,NA,Confirm 7/20/2016 bid after DD,Restrict from soliciting competing bids,
6055,6048,PROVIDENCE & WORCESTER RR CO,14616,2994881020,GENESEE & WYOMING INC,63123,2016-08-15 00:00:00,2016-11-01 00:00:00,2016-09-20 00:00:00,DEFM14A,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,26,G&W,0,1,0,0,S,25,25,25,25,dollar,1,Formal,2016-08-12 00:00:00,2016-08-12 00:00:00,NA,1,NA,NA,all cash,"Expire 8/13/2016, restrict from soliciting competing bids, regulatory approval needed",
6056,6049,PROVIDENCE & WORCESTER RR CO,14616,2994881020,GENESEE & WYOMING INC,63123,2016-08-15 00:00:00,2016-11-01 00:00:00,2016-09-20 00:00:00,DEFM14A,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,27,Party B,0,1,0,0,S,NA,NA,NA,NA,NA,NA,NA,2016-08-12 00:00:00,2016-08-12 00:00:00,Drop,NA,NA,NA,Refused to increase offer,,
6057,6050,PROVIDENCE & WORCESTER RR CO,14616,2994881020,GENESEE & WYOMING INC,63123,2016-08-15 00:00:00,2016-11-01 00:00:00,2016-09-20 00:00:00,DEFM14A,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,28,Party E/F,1,1,1,0,S/F,NA,NA,NA,NA,NA,NA,NA,2016-08-12 00:00:00,2016-08-12 00:00:00,Drop,NA,NA,NA,Did not engage for a while,,
6058,6050.3,PROVIDENCE & WORCESTER RR CO,14616,2994881020,GENESEE & WYOMING INC,63123,2016-08-15 00:00:00,2016-11-01 00:00:00,2016-09-20 00:00:00,DEFM14A,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,28.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-08-12 00:00:00,Final Round,NA,NA,NA,"The deadline apparently was not announced to the bidders, this was the time when the English auction was stopped by the target",,
6059,6050.5,PROVIDENCE & WORCESTER RR CO,14616,2994881020,GENESEE & WYOMING INC,63123,2016-08-15 00:00:00,2016-11-01 00:00:00,2016-09-20 00:00:00,DEFM14A,https://www.sec.gov/Archives/edgar/data/831968/0001193125-16-713780-index.htm,1,28.5,G&W,0,1,0,0,S,NA,NA,NA,NA,NA,NA,NA,2016-08-15 00:00:00,2016-08-12 00:00:00,Executed,NA,NA,NA,Latest bid executed,,
